HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 12:54:15,23,,,12674136,12.903217,3202585,1.044954,0.015500,3179.600098,2774.499990,,0.569003,,5549.000000,
Sample,25/04/2023 12:54:16,23,,,12673821,12.906740,3202673,1.044983,0.118400,4029.199951,3492.632682,,0.569473,,6985.265137,
Sample,25/04/2023 12:54:17,23,,,12673350,12.912008,3202563,1.044946,0.115500,4067.500000,3525.006177,,0.568885,,7050.012207,
Sample,25/04/2023 12:54:18,23,9427320,5.740267,12672853,12.917566,3202683,1.044986,0.104400,4044.300049,3505.396189,,0.569527,,7010.792480,
Sample,25/04/2023 12:54:24,23,,,12670124,12.948086,3202565,1.044947,0.018000,3109.899902,2715.585210,,0.568896,,5431.170410,
Sample,25/04/2023 12:54:25,23,,,12669735,12.952437,3202457,1.044912,0.179800,2676.199951,2348.996030,,0.568318,,4697.992188,
Sample,25/04/2023 12:54:26,23,,,12669425,12.955904,3202858,1.045043,0.110900,4039.600098,3501.423509,,0.570462,,7002.847168,
Sample,25/04/2023 12:54:27,23,,,12669143,12.959058,3202577,1.044951,0.035800,3106.199951,2712.457789,,0.568960,,5424.915527,
Sample,25/04/2023 12:54:28,23,9427302,5.740168,12668888,12.961910,3202453,1.044910,0.051000,2694.699951,2364.633339,,0.568297,,4729.266602,
Sample,25/04/2023 12:54:34,23,,,12666098,12.993112,3202654,1.044976,0.092500,3051.800049,2666.475733,,0.569372,,5332.951660,
Sample,25/04/2023 12:54:35,23,,,12665593,12.998760,3202363,1.044881,0.081900,3702.899902,3216.824333,,0.567815,,6433.648438,
Sample,25/04/2023 12:54:36,23,,,12664978,13.005638,3202583,1.044953,0.090800,3837.300049,3330.427388,,0.568992,,6660.854980,
Sample,25/04/2023 12:54:37,23,,,12664378,13.012349,3202283,1.044854,0.049100,3632.300049,3157.149108,,0.567387,,6314.298340,
Sample,25/04/2023 12:54:38,23,9427294,5.740124,12663597,13.021083,3202377,1.044885,0.017300,3587.100098,3118.943402,,0.567890,,6237.886719,
Sample,25/04/2023 12:54:44,23,,,12660675,13.053763,3202542,1.044940,0.093100,3080.899902,2691.072673,,0.568773,,5382.145508,
Sample,25/04/2023 12:54:45,23,,,12660426,13.056547,3202525,1.044934,0.120800,4030.899902,3494.069582,,0.568682,,6988.139160,
Sample,25/04/2023 12:54:46,23,,,12660161,13.059511,3202017,1.044767,0.101800,3110.899902,2716.430470,,0.565963,,5432.860840,
Sample,25/04/2023 12:54:47,23,,,12659889,13.062553,3202565,1.044947,0.040100,3562.899902,3098.487947,,0.568896,,6196.976074,
Sample,25/04/2023 12:54:48,23,9427300,5.740157,12659478,13.067150,3202271,1.044850,0.076400,3764.399902,3268.807818,,0.567323,,6537.615723,
Sample,25/04/2023 12:54:54,23,,,12658233,13.081074,3202473,1.044917,0.063800,3631.300049,3156.303848,,0.568404,,6312.607910,
Sample,25/04/2023 12:54:55,23,,,12657901,13.084787,3202134,1.044805,0.108100,3848.000000,3339.471628,,0.566590,,6678.943359,
Sample,25/04/2023 12:54:56,23,,,12657600,13.088153,3202413,1.044897,0.204200,3009.300049,2630.552187,,0.568083,,5261.104492,
Sample,25/04/2023 12:54:57,23,,,12657315,13.091341,3202378,1.044886,0.064000,3689.899902,3205.835955,,0.567895,,6411.671875,
Sample,25/04/2023 12:54:58,23,9427293,5.740118,12656994,13.094931,3202622,1.044966,0.407600,3527.899902,3068.903850,,0.569200,,6137.807617,
Sample,25/04/2023 12:55:04,23,,,12655034,13.116851,3202514,1.044930,0.023500,3069.199951,2681.183173,,0.568623,,5362.366211,
Sample,25/04/2023 12:55:05,23,,,12654870,13.118686,3202482,1.044920,0.004800,3081.600098,2691.664520,,0.568452,,5383.329102,
Sample,25/04/2023 12:55:06,23,,,12654717,13.120397,3202337,1.044872,0.008400,3058.100098,2671.800912,,0.567676,,5343.602051,
Sample,25/04/2023 12:55:07,23,,,12654434,13.123562,3202395,1.044891,0.020100,3547.000000,3085.048397,,0.567986,,6170.096680,
Sample,25/04/2023 12:55:08,23,9427187,5.739536,12654107,13.127219,3202435,1.044904,0.018500,3070.699951,2682.451063,,0.568200,,5364.902344,
Sample,25/04/2023 12:55:14,23,,,12652628,13.143760,3202443,1.044907,0.385700,2934.699951,2567.495716,,0.568243,,5134.991211,
Sample,25/04/2023 12:55:15,23,,,12652245,13.148044,3202353,1.044877,0.013100,3058.899902,2672.476955,,0.567762,,5344.954102,
Sample,25/04/2023 12:55:16,23,,,12651914,13.151746,3202559,1.044945,0.022400,3572.500000,3106.602524,,0.568864,,6213.205078,
Sample,25/04/2023 12:55:17,23,,,12651525,13.156097,3202294,1.044858,0.033100,3597.699951,3127.903033,,0.567446,,6255.806152,
Sample,25/04/2023 12:55:18,23,9427189,5.739547,12651189,13.159854,3202399,1.044893,0.021400,3072.100098,2683.634551,,0.568008,,5367.269043,
Sample,25/04/2023 12:55:24,23,,,12649619,13.177414,3202251,1.044844,0.022500,3075.800049,2686.761971,,0.567216,,5373.523926,
Sample,25/04/2023 12:55:25,23,,,12649309,13.180881,3202156,1.044813,0.023100,3059.000000,2672.561563,,0.566707,,5345.123047,
Sample,25/04/2023 12:55:26,23,,,12649022,13.184091,3202529,1.044935,0.013200,3064.199951,2676.956873,,0.568703,,5353.913574,
Sample,25/04/2023 12:55:27,23,,,12648722,13.187446,3202358,1.044879,6.074800,3054.800049,2669.011513,,0.567788,,5338.022949,
Sample,25/04/2023 12:55:28,23,9427161,5.739393,12648463,13.190343,3202303,1.044861,0.012800,3058.300049,2671.969923,,0.567494,,5343.939941,
Sample,25/04/2023 12:55:34,23,,,12647204,13.204424,3202261,1.044847,0.031000,3074.800049,2685.916711,,0.567269,,5371.833496,
Sample,25/04/2023 12:55:35,23,,,12646998,13.206728,3202107,1.044797,12.627000,3061.100098,2674.336692,,0.566445,,5348.673340,
Sample,25/04/2023 12:55:36,23,,,12646788,13.209077,3202413,1.044897,12.540000,3054.300049,2668.588883,,0.568083,,5337.177734,
Sample,25/04/2023 12:55:37,23,,,12646485,13.212465,3202397,1.044892,12.674001,3054.500000,2668.757894,,0.567997,,5337.515625,
Sample,25/04/2023 12:55:38,23,9427156,5.739365,12646261,13.214971,3202551,1.044943,0.140600,3055.899902,2669.941175,,0.568821,,5339.882324,
Sample,25/04/2023 12:55:44,23,,,12645695,13.221301,3202335,1.044872,12.704000,3059.100098,2672.646172,,0.567665,,5345.292480,
Sample,25/04/2023 12:55:45,23,,,12645578,13.222610,3202450,1.044909,12.619000,3056.800049,2670.702033,,0.568281,,5341.404297,
Sample,25/04/2023 12:55:46,23,,,12645419,13.224388,3202684,1.044986,12.651999,3054.899902,2669.095915,,0.569532,,5338.191895,
Sample,25/04/2023 12:55:47,23,,,12645252,13.226256,3202248,1.044843,12.690001,3056.300049,2670.279403,,0.567200,,5340.558594,
Sample,25/04/2023 12:55:48,23,9427130,5.739222,12645134,13.227576,3202182,1.044821,12.643001,3055.399902,2669.518545,,0.566847,,5339.037109,
Sample,25/04/2023 12:55:54,23,,,12644330,13.236568,3202407,1.044895,0.013400,3062.899902,2675.857994,,0.568050,,5351.715820,
Sample,25/04/2023 12:55:55,23,,,12644038,13.239834,3202360,1.044880,0.006700,3076.899902,2687.691633,,0.567799,,5375.383301,
Sample,25/04/2023 12:55:56,23,,,12643790,13.242608,3202052,1.044778,12.719000,3064.800049,2677.464112,,0.566151,,5354.928223,
Sample,25/04/2023 12:55:57,23,,,12643557,13.245214,3202327,1.044869,12.689000,3059.300049,2672.815182,,0.567623,,5345.630371,
Sample,25/04/2023 12:55:58,23,9427097,5.739041,12643463,13.246265,3202399,1.044893,12.702000,3058.699951,2672.307944,,0.568008,,5344.615723,
