sensor,site,datetime,temp,turbidity,depth,ssc,turbidity_std
AQL,calibration,30/09/2024 19:34,18.544799,29.055866,0.787515,58.111732,20
AQL,calibration,30/09/2024 19:34,18.54513,29.051753,0.78784,58.103508,20
AQL,calibration,30/09/2024 19:34,18.545096,29.046822,0.78795,58.093643,20
AQL,calibration,30/09/2024 19:34,18.544366,29.065735,0.788405,58.13147,20
AQL,calibration,30/09/2024 19:34,18.545199,29.076426,0.7883,58.152851,20
AQL,calibration,30/09/2024 19:34,18.545689,29.075604,0.788315,58.151207,20
AQL,calibration,30/09/2024 19:34,18.545838,29.079713,0.78835,58.159428,20
AQL,calibration,30/09/2024 19:34,18.545952,29.075604,0.788415,58.151207,20
AQL,calibration,30/09/2024 19:34,18.545222,29.093692,0.78916,58.187382,20
AQL,calibration,30/09/2024 19:34,18.545975,29.093692,0.789285,58.187382,20
AQL,calibration,30/09/2024 19:34,18.546271,29.091226,0.78913,58.182453,20
AQL,calibration,30/09/2024 19:34,18.546488,29.098626,0.789365,58.197254,20
AQL,calibration,30/09/2024 19:34,18.546511,29.096164,0.78922,58.192326,20
AQL,calibration,30/09/2024 19:34,18.545792,29.111786,0.78902,58.223572,20
AQL,calibration,30/09/2024 19:34,18.546443,29.114252,0.789105,58.228504,20
AQL,calibration,30/09/2024 19:34,18.546922,29.105208,0.78927,58.210415,20
AQL,calibration,30/09/2024 19:34,18.546762,29.101917,0.789205,58.203835,20
AQL,calibration,30/09/2024 19:34,18.547024,29.099451,0.789285,58.198902,20
AQL,calibration,30/09/2024 19:34,18.546169,29.077248,0.78903,58.154495,20
AQL,calibration,30/09/2024 19:34,18.547024,29.078891,0.78941,58.157784,20
AQL,calibration,30/09/2024 19:34,18.54723,29.074782,0.78905,58.149563,20
AQL,calibration,30/09/2024 19:34,18.547458,29.075604,0.78951,58.151207,20
AQL,calibration,30/09/2024 19:34,18.547743,29.083001,0.789135,58.166,20
AQL,calibration,30/09/2024 19:35,18.546865,29.084648,0.789895,58.169296,20
AQL,calibration,30/09/2024 19:35,18.547572,29.077248,0.788915,58.154495,20
AQL,calibration,30/09/2024 19:35,18.547892,29.0682,0.788465,58.136402,20
AQL,calibration,30/09/2024 19:35,18.548029,29.069844,0.789285,58.13969,20
AQL,calibration,30/09/2024 19:35,18.548257,29.070666,0.78912,58.141331,20
AQL,calibration,30/09/2024 19:35,18.547538,29.059975,0.78841,58.119949,20
AQL,calibration,30/09/2024 19:35,18.548223,29.0682,0.78733,58.136402,20
AQL,calibration,30/09/2024 19:35,18.548519,29.059975,0.78791,58.119949,20
AQL,calibration,30/09/2024 19:35,18.548668,29.048466,0.78817,58.096931,20
AQL,calibration,30/09/2024 19:35,18.548656,29.034487,0.788095,58.068974,20
AQL,calibration,30/09/2024 19:35,18.548017,29.01228,0.78904,58.024559,20
AQL,calibration,30/09/2024 19:35,18.548964,29.009815,0.788765,58.01963,20
AQL,calibration,30/09/2024 19:35,18.548873,29.013927,0.788765,58.027855,20
AQL,calibration,30/09/2024 19:35,18.549284,29.002415,0.78922,58.004829,20
AQL,calibration,30/09/2024 19:35,18.549352,29.008993,0.789055,58.017986,20
AQL,calibration,30/09/2024 19:35,18.54828,29.019684,0.788665,58.039368,20
AQL,calibration,30/09/2024 19:35,18.549136,29.022149,0.788955,58.0443,20
AQL,calibration,30/09/2024 19:35,18.549455,29.031193,0.788635,58.062386,20
AQL,calibration,30/09/2024 19:35,18.549649,29.043531,0.788405,58.087063,20
AQL,calibration,30/09/2024 19:35,18.549854,29.055044,0.788115,58.110088,20
AQL,calibration,30/09/2024 19:35,18.548999,29.083001,0.78816,58.166,20
AQL,calibration,30/09/2024 19:35,18.549626,29.095339,0.78852,58.190678,20
AQL,calibration,30/09/2024 19:35,18.549991,29.089582,0.78838,58.179165,20
AQL,calibration,30/09/2024 19:35,18.550037,29.092048,0.78805,58.184097,20
AQL,calibration,30/09/2024 19:35,18.550185,29.092048,0.78848,58.184097,20
AQL,calibration,30/09/2024 19:35,18.549261,29.055044,0.78938,58.110088,20
AQL,calibration,30/09/2024 19:35,18.549946,29.049284,0.78948,58.098568,20
AQL,calibration,30/09/2024 19:35,18.550357,29.055866,0.78935,58.111732,20
AQL,calibration,30/09/2024 19:35,18.550391,29.054222,0.78972,58.108444,20
AQL,calibration,30/09/2024 19:35,18.550733,29.048466,0.78989,58.096931,20
AQL,calibration,30/09/2024 19:36,18.549683,29.041884,0.79038,58.083767,20
AQL,calibration,30/09/2024 19:36,18.550551,29.046822,0.78999,58.093643,20
AQL,calibration,30/09/2024 19:36,18.551018,29.044353,0.78983,58.088707,20
AQL,calibration,30/09/2024 19:36,18.551075,29.04024,0.78983,58.080482,20
AQL,calibration,30/09/2024 19:36,18.551201,29.032018,0.790035,58.064037,20
AQL,calibration,30/09/2024 19:36,18.550083,29.036131,0.789395,58.072262,20
AQL,calibration,30/09/2024 19:36,18.551064,29.026262,0.7894,58.052525,20
AQL,calibration,30/09/2024 19:36,18.551235,29.02955,0.789245,58.059097,20
AQL,calibration,30/09/2024 19:36,18.551452,29.02544,0.78941,58.05088,20
AQL,calibration,30/09/2024 19:36,18.551623,29.026262,0.788825,58.052525,20
AQL,calibration,30/09/2024 19:36,18.550528,28.987611,0.78962,57.975224,20
AQL,calibration,30/09/2024 19:36,18.551258,28.985967,0.789385,57.971935,20
AQL,calibration,30/09/2024 19:36,18.551749,28.980208,0.78956,57.960415,20
AQL,calibration,30/09/2024 19:36,18.551783,28.962942,0.7892,57.925884,20
AQL,calibration,30/09/2024 19:36,18.552114,28.958826,0.78905,57.917652,20
AQL,calibration,30/09/2024 19:36,18.55111,28.880705,0.78887,57.76141,20
AQL,calibration,30/09/2024 19:36,18.551692,28.877415,0.788875,57.754829,20
AQL,calibration,30/09/2024 19:36,18.552034,28.874127,0.78923,57.748253,20
AQL,calibration,30/09/2024 19:36,18.552456,28.879062,0.789025,57.758125,20
AQL,calibration,30/09/2024 19:36,18.552433,28.861793,0.78894,57.723583,20
AQL,calibration,30/09/2024 19:36,18.551749,28.839589,0.789965,57.679176,20
AQL,calibration,30/09/2024 19:36,18.552399,28.82972,0.789415,57.659439,20
AQL,calibration,30/09/2024 19:36,18.552639,28.820676,0.789945,57.641354,20
AQL,calibration,30/09/2024 19:36,18.55273,28.825607,0.79012,57.651215,20
AQL,calibration,30/09/2024 19:36,18.552799,28.827254,0.789565,57.654507,20
AQL,calibration,30/09/2024 19:36,18.551988,28.845345,0.790025,57.690689,20
AQL,calibration,30/09/2024 19:36,18.552787,28.851924,0.790135,57.703846,20
AQL,calibration,30/09/2024 19:36,18.553061,28.871662,0.79015,57.743324,20
AQL,calibration,30/09/2024 19:36,18.553152,28.882352,0.79024,57.764706,20
AQL,calibration,30/09/2024 19:36,18.553312,28.898797,0.790155,57.797592,20
AQL,calibration,30/09/2024 19:37,18.552171,28.94896,0.79032,57.897919,20
AQL,calibration,30/09/2024 19:37,18.553038,28.96212,0.79023,57.92424,20
AQL,calibration,30/09/2024 19:37,18.553278,28.970342,0.790115,57.940685,20
AQL,calibration,30/09/2024 19:37,18.553472,28.993371,0.789805,57.98674,20
AQL,calibration,30/09/2024 19:37,18.553483,29.009815,0.79023,58.01963,20
AQL,calibration,30/09/2024 19:37,18.55273,29.061619,0.78977,58.123238,20
AQL,calibration,30/09/2024 19:37,18.55354,29.0608,0.789585,58.121601,20
AQL,calibration,30/09/2024 19:37,18.553883,29.074782,0.789735,58.149563,20
AQL,calibration,30/09/2024 19:37,18.55402,29.064913,0.78955,58.129826,20
AQL,calibration,30/09/2024 19:37,18.553905,29.070666,0.78956,58.141331,20
AQL,calibration,30/09/2024 19:37,18.55305,29.087117,0.78926,58.174232,20
AQL,calibration,30/09/2024 19:37,18.55386,29.078891,0.78962,58.157784,20
AQL,calibration,30/09/2024 19:37,18.554225,29.083826,0.789415,58.167652,20
AQL,calibration,30/09/2024 19:37,18.554351,29.086292,0.789425,58.172585,20
AQL,calibration,30/09/2024 19:37,18.554385,29.09287,0.789375,58.185741,20
AQL,calibration,30/09/2024 19:37,18.553301,29.138099,0.78996,58.276199,20
AQL,calibration,30/09/2024 19:37,18.554122,29.143033,0.789545,58.286068,20
AQL,calibration,30/09/2024 19:37,18.554385,29.147968,0.789325,58.295937,20
AQL,calibration,30/09/2024 19:37,18.554579,29.154546,0.78966,58.309093,20
AQL,calibration,30/09/2024 19:37,18.554853,29.16195,0.789195,58.323898,20
AQL,calibration,30/09/2024 19:37,18.553746,29.193197,0.78954,58.386395,20
AQL,calibration,30/09/2024 19:37,18.554567,29.183328,0.78917,58.366657,20
AQL,calibration,30/09/2024 19:37,18.554739,29.172637,0.789675,58.345276,20
AQL,calibration,30/09/2024 19:37,18.554875,29.189085,0.789985,58.37817,20
AQL,calibration,30/09/2024 19:37,18.555058,29.198957,0.789705,58.397915,20
AQL,calibration,30/09/2024 19:37,18.554077,29.213754,0.790245,58.427509,20
AQL,calibration,30/09/2024 19:37,18.554978,29.210466,0.789755,58.420933,20
AQL,calibration,30/09/2024 19:37,18.555195,29.20471,0.79024,58.40942,20
AQL,calibration,30/09/2024 19:37,18.555252,29.205532,0.789975,58.411064,20
AQL,calibration,30/09/2024 19:37,18.555275,29.208822,0.79042,58.417645,20
AQL,calibration,30/09/2024 19:41,18.378561,88.546704,0.703212,177.093414,50
AQL,calibration,30/09/2024 19:41,18.379757,88.596043,0.703063,177.192093,50
AQL,calibration,30/09/2024 19:41,18.380316,88.69472,0.70275,177.389435,50
AQL,calibration,30/09/2024 19:41,18.380988,88.785185,0.702668,177.570374,50
AQL,calibration,30/09/2024 19:41,18.38133,89.023659,0.703073,178.047318,50
AQL,calibration,30/09/2024 19:41,18.381957,89.549959,0.70314,179.099915,50
AQL,calibration,30/09/2024 19:41,18.382903,89.566416,0.703201,179.132828,50
AQL,calibration,30/09/2024 19:41,18.383371,89.549959,0.70314,179.099915,50
AQL,calibration,30/09/2024 19:41,18.383667,89.50062,0.702914,179.001236,50
AQL,calibration,30/09/2024 19:41,18.383975,89.623973,0.703355,179.24794,50
AQL,calibration,30/09/2024 19:41,18.384305,88.982539,0.70315,177.965073,50
AQL,calibration,30/09/2024 19:41,18.384978,88.949657,0.703396,177.899323,50
AQL,calibration,30/09/2024 19:41,18.385422,88.900306,0.703642,177.800613,50
AQL,calibration,30/09/2024 19:41,18.385776,88.826305,0.703089,177.652603,50
AQL,calibration,30/09/2024 19:41,18.386152,88.744071,0.70375,177.488144,50
AQL,calibration,30/09/2024 19:41,18.385901,88.554923,0.703196,177.109848,50
AQL,calibration,30/09/2024 19:41,18.386995,88.538485,0.703017,177.076965,50
AQL,calibration,30/09/2024 19:41,18.387189,88.51381,0.702627,177.027618,50
AQL,calibration,30/09/2024 19:41,18.387645,88.522029,0.703165,177.044052,50
AQL,calibration,30/09/2024 19:41,18.387725,88.51381,0.703283,177.027618,50
AQL,calibration,30/09/2024 19:41,18.387371,88.505585,0.704068,177.011169,50
AQL,calibration,30/09/2024 19:41,18.388181,88.505585,0.70416,177.011169,50
AQL,calibration,30/09/2024 19:41,18.388659,88.505585,0.704221,177.011169,50
AQL,calibration,30/09/2024 19:41,18.38891,88.497366,0.703888,176.994736,50
AQL,calibration,30/09/2024 19:41,18.389047,88.489134,0.704385,176.978271,50
AQL,calibration,30/09/2024 19:41,18.388842,88.365781,0.703852,176.731567,50
AQL,calibration,30/09/2024 19:41,18.389662,88.332899,0.704682,176.665802,50
AQL,calibration,30/09/2024 19:41,18.390061,88.324668,0.7046,176.649338,50
AQL,calibration,30/09/2024 19:41,18.390426,88.299999,0.704595,176.599991,50
AQL,calibration,30/09/2024 19:41,18.390665,88.29178,0.704769,176.583557,50
AQL,calibration,30/09/2024 19:42,18.390346,88.29178,0.703545,176.583557,50
AQL,calibration,30/09/2024 19:42,18.39111,88.29178,0.70316,176.583557,50
AQL,calibration,30/09/2024 19:42,18.391714,88.267104,0.703704,176.53421,50
AQL,calibration,30/09/2024 19:42,18.391919,88.258885,0.704426,176.517776,50
AQL,calibration,30/09/2024 19:42,18.392181,88.23421,0.704206,176.468414,50
AQL,calibration,30/09/2024 19:42,18.391931,88.184871,0.705968,176.369736,50
AQL,calibration,30/09/2024 19:42,18.392934,88.168427,0.705533,176.336853,50
AQL,calibration,30/09/2024 19:42,18.39323,88.176652,0.705374,176.353302,50
AQL,calibration,30/09/2024 19:42,18.393629,88.168427,0.705297,176.336853,50
AQL,calibration,30/09/2024 19:42,18.393709,88.168427,0.705261,176.336853,50
AQL,calibration,30/09/2024 19:42,18.394188,88.23421,0.704821,176.468414,50
AQL,calibration,30/09/2024 19:42,18.394849,88.225991,0.705041,176.451981,50
AQL,calibration,30/09/2024 19:42,18.395339,88.242429,0.704354,176.484863,50
AQL,calibration,30/09/2024 19:42,18.395738,88.25066,0.704416,176.501328,50
AQL,calibration,30/09/2024 19:42,18.395829,88.267104,0.704165,176.53421,50
AQL,calibration,30/09/2024 19:42,18.39616,88.258885,0.705031,176.517776,50
AQL,calibration,30/09/2024 19:42,18.397072,88.25066,0.705671,176.501328,50
AQL,calibration,30/09/2024 19:42,18.397778,88.25066,0.704851,176.501328,50
AQL,calibration,30/09/2024 19:42,18.397984,88.283548,0.705599,176.567093,50
AQL,calibration,30/09/2024 19:42,18.398211,88.299999,0.705164,176.599991,50
AQL,calibration,30/09/2024 19:42,18.398633,88.225991,0.706137,176.451981,50
AQL,calibration,30/09/2024 19:42,18.399579,88.19309,0.705733,176.386185,50
AQL,calibration,30/09/2024 19:42,18.400241,88.184871,0.705799,176.369736,50
AQL,calibration,30/09/2024 19:42,18.400389,88.176652,0.705727,176.353302,50
AQL,calibration,30/09/2024 19:42,18.400662,88.143751,0.705789,176.287506,50
AQL,calibration,30/09/2024 19:42,18.400982,88.209547,0.705692,176.419098,50
AQL,calibration,30/09/2024 19:42,18.402167,88.225991,0.705461,176.451981,50
AQL,calibration,30/09/2024 19:42,18.402851,88.23421,0.705835,176.468414,50
AQL,calibration,30/09/2024 19:42,18.403033,88.23421,0.705845,176.468414,50
AQL,calibration,30/09/2024 19:42,18.403261,88.242429,0.70585,176.484863,50
AQL,calibration,30/09/2024 19:43,18.403786,88.308224,0.705681,176.616455,50
AQL,calibration,30/09/2024 19:43,18.404743,88.308224,0.706403,176.616455,50
AQL,calibration,30/09/2024 19:43,18.405222,88.29178,0.706168,176.583557,50
AQL,calibration,30/09/2024 19:43,18.405507,88.29178,0.705722,176.583557,50
AQL,calibration,30/09/2024 19:43,18.405815,88.29178,0.706188,176.583557,50
AQL,calibration,30/09/2024 19:43,18.406453,88.316443,0.706654,176.632889,50
AQL,calibration,30/09/2024 19:43,18.4074,88.275329,0.706747,176.550659,50
AQL,calibration,30/09/2024 19:43,18.407867,88.25066,0.706762,176.501328,50
AQL,calibration,30/09/2024 19:43,18.408163,88.225991,0.70667,176.451981,50
AQL,calibration,30/09/2024 19:43,18.40846,88.201315,0.706352,176.402634,50
AQL,calibration,30/09/2024 19:43,18.408722,88.143751,0.707438,176.287506,50
AQL,calibration,30/09/2024 19:43,18.41001,88.151976,0.707494,176.303955,50
AQL,calibration,30/09/2024 19:43,18.410215,88.110857,0.707632,176.22171,50
AQL,calibration,30/09/2024 19:43,18.41074,88.102638,0.707468,176.205276,50
AQL,calibration,30/09/2024 19:43,18.411013,88.086194,0.707586,176.172394,50
AQL,calibration,30/09/2024 19:43,18.411424,88.143751,0.707689,176.287506,50
AQL,calibration,30/09/2024 19:43,18.412461,88.151976,0.707673,176.303955,50
AQL,calibration,30/09/2024 19:43,18.412963,88.151976,0.707243,176.303955,50
AQL,calibration,30/09/2024 19:43,18.413202,88.184871,0.707335,176.369736,50
AQL,calibration,30/09/2024 19:43,18.413339,88.209547,0.70734,176.419098,50
AQL,calibration,30/09/2024 19:43,18.413818,88.242429,0.707648,176.484863,50
AQL,calibration,30/09/2024 19:43,18.414867,88.225991,0.708103,176.451981,50
AQL,calibration,30/09/2024 19:43,18.415414,88.225991,0.707356,176.451981,50
AQL,calibration,30/09/2024 19:43,18.415551,88.217766,0.707433,176.435532,50
AQL,calibration,30/09/2024 19:43,18.415858,88.23421,0.706747,176.468414,50
AQL,calibration,30/09/2024 19:43,18.416121,88.209547,0.707279,176.419098,50
AQL,calibration,30/09/2024 19:43,18.416987,88.19309,0.706972,176.386185,50
AQL,calibration,30/09/2024 19:43,18.41758,88.168427,0.706982,176.336853,50
AQL,calibration,30/09/2024 19:43,18.417785,88.168427,0.706818,176.336853,50
AQL,calibration,30/09/2024 19:43,18.418082,88.168427,0.70709,176.336853,50
AQL,calibration,30/09/2024 19:44,18.418298,88.036843,0.708057,176.073685,50
AQL,calibration,30/09/2024 19:44,18.419142,88.028624,0.707863,176.057251,50
AQL,calibration,30/09/2024 19:44,18.42002,88.003961,0.708159,176.007919,50
AQL,calibration,30/09/2024 19:44,18.4201,87.995729,0.707888,175.991455,50
AQL,calibration,30/09/2024 19:44,18.420487,87.995729,0.708467,175.991455,50
AQL,calibration,30/09/2024 19:44,18.420635,87.94639,0.708451,175.892776,50
AQL,calibration,30/09/2024 19:44,18.421616,87.954609,0.709004,175.909225,50
AQL,calibration,30/09/2024 19:44,18.422038,87.954609,0.709715,175.909225,50
AQL,calibration,30/09/2024 19:44,18.422414,87.954609,0.70949,175.909225,50
AQL,calibration,30/09/2024 19:44,18.422551,87.94639,0.709398,175.892776,50
AQL,calibration,30/09/2024 19:44,18.422653,87.905271,0.707985,175.810547,50
AQL,calibration,30/09/2024 19:44,18.423657,87.905271,0.707494,175.810547,50
AQL,calibration,30/09/2024 19:44,18.424033,87.888827,0.711725,175.777649,50
AQL,calibration,30/09/2024 19:44,18.424398,87.897052,0.713943,175.794098,50
AQL,calibration,30/09/2024 19:44,18.424774,87.888827,0.71404,175.777649,50
AQL,calibration,30/09/2024 19:44,18.424649,87.880608,0.716471,175.761215,50
AQL,calibration,30/09/2024 19:44,18.425424,87.897052,0.716323,175.794098,50
AQL,calibration,30/09/2024 19:44,18.425948,87.880608,0.716778,175.761215,50
AQL,calibration,30/09/2024 19:44,18.426268,87.897052,0.715981,175.794098,50
AQL,calibration,30/09/2024 19:44,18.426564,87.913496,0.716048,175.826996,50
AQL,calibration,30/09/2024 19:44,18.426313,87.888827,0.716446,175.777649,50
AQL,calibration,30/09/2024 19:44,18.427533,87.864157,0.717079,175.728317,50
AQL,calibration,30/09/2024 19:44,18.42783,87.855932,0.716773,175.711868,50
AQL,calibration,30/09/2024 19:44,18.428103,87.839488,0.716696,175.67897,50
AQL,calibration,30/09/2024 19:44,18.428354,87.831257,0.716936,175.662506,50
AQL,calibration,30/09/2024 19:44,18.428137,87.814819,0.71764,175.629639,50
AQL,calibration,30/09/2024 19:44,18.429118,87.790143,0.717268,175.580292,50
AQL,calibration,30/09/2024 19:44,18.429688,87.806593,0.717431,175.61319,50
AQL,calibration,30/09/2024 19:44,18.429813,87.790143,0.717431,175.580292,50
AQL,calibration,30/09/2024 19:44,18.430212,87.773699,0.717268,175.547394,50
AQL,calibration,30/09/2024 19:45,18.429962,87.716141,0.718222,175.432281,50
AQL,calibration,30/09/2024 19:45,18.431068,87.716141,0.718049,175.432281,50
AQL,calibration,30/09/2024 19:45,18.431273,87.699685,0.718263,175.399368,50
AQL,calibration,30/09/2024 19:45,18.431718,87.691466,0.718212,175.382935,50
AQL,calibration,30/09/2024 19:45,18.431843,87.699685,0.718033,175.399368,50
AQL,calibration,30/09/2024 19:45,18.431706,87.699685,0.718278,175.399368,50
AQL,calibration,30/09/2024 19:45,18.432504,87.716141,0.718942,175.432281,50
AQL,calibration,30/09/2024 19:45,18.432732,87.716141,0.719207,175.432281,50
AQL,calibration,30/09/2024 19:45,18.433131,87.70791,0.718681,175.415817,50
AQL,calibration,30/09/2024 19:45,18.433325,87.72436,0.718753,175.448715,50
AQL,calibration,30/09/2024 19:45,18.433109,87.76548,0.718763,175.53096,50
AQL,calibration,30/09/2024 19:45,18.434043,87.773699,0.71861,175.547394,50
AQL,calibration,30/09/2024 19:45,18.434237,87.76548,0.718457,175.53096,50
AQL,calibration,30/09/2024 19:45,18.43475,87.76548,0.718676,175.53096,50
AQL,calibration,30/09/2024 19:45,18.434671,87.757255,0.719125,175.514511,50
AQL,calibration,30/09/2024 19:45,18.434636,87.732579,0.719115,175.465164,50
AQL,calibration,30/09/2024 19:45,18.435446,87.732579,0.71888,175.465164,50
AQL,calibration,30/09/2024 19:45,18.436016,87.749023,0.718768,175.498047,50
AQL,calibration,30/09/2024 19:45,18.436164,87.72436,0.71937,175.448715,50
AQL,calibration,30/09/2024 19:45,18.436313,87.72436,0.7186,175.448715,50
AQL,calibration,30/09/2024 19:45,18.435982,87.716141,0.720048,175.432281,50
AQL,calibration,30/09/2024 19:45,18.436871,87.716141,0.719334,175.432281,50
AQL,calibration,30/09/2024 19:45,18.43735,87.716141,0.720048,175.432281,50
AQL,calibration,30/09/2024 19:45,18.437624,87.72436,0.720319,175.448715,50
AQL,calibration,30/09/2024 19:45,18.437578,87.732579,0.719248,175.465164,50
AQL,calibration,30/09/2024 19:45,18.437259,87.749023,0.72066,175.498047,50
AQL,calibration,30/09/2024 19:45,18.438148,87.749023,0.720523,175.498047,50
AQL,calibration,30/09/2024 19:45,18.438673,87.732579,0.720747,175.465164,50
AQL,calibration,30/09/2024 19:45,18.438946,87.72436,0.720961,175.448715,50
AQL,calibration,30/09/2024 19:45,18.438969,87.716141,0.721094,175.432281,50
AQL,calibration,30/09/2024 19:46,18.438684,87.749023,0.720982,175.498047,50
AQL,calibration,30/09/2024 19:46,18.439437,87.740804,0.720992,175.481613,50
AQL,calibration,30/09/2024 19:46,18.439916,87.732579,0.721124,175.465164,50
AQL,calibration,30/09/2024 19:46,18.440121,87.732579,0.721099,175.465164,50
AQL,calibration,30/09/2024 19:46,18.440224,87.72436,0.721002,175.448715,50
AQL,calibration,30/09/2024 19:46,18.439619,87.72436,0.722001,175.448715,50
AQL,calibration,30/09/2024 19:46,18.440497,87.732579,0.722149,175.465164,50
AQL,calibration,30/09/2024 19:46,18.44109,87.732579,0.722725,175.465164,50
AQL,calibration,30/09/2024 19:46,18.441204,87.740804,0.722796,175.481613,50
AQL,calibration,30/09/2024 19:46,18.441466,87.732579,0.722557,175.465164,50
AQL,calibration,30/09/2024 19:46,18.441044,87.740804,0.723026,175.481613,50
AQL,calibration,30/09/2024 19:46,18.441843,87.732579,0.722807,175.465164,50
AQL,calibration,30/09/2024 19:46,18.442208,87.732579,0.722572,175.465164,50
AQL,calibration,30/09/2024 19:46,18.442367,87.740804,0.72326,175.481613,50
AQL,calibration,30/09/2024 19:46,18.44255,87.716141,0.722786,175.432281,50
AQL,calibration,30/09/2024 19:46,18.44239,87.699685,0.723122,175.399368,50
AQL,calibration,30/09/2024 19:46,18.443063,87.716141,0.72301,175.432281,50
AQL,calibration,30/09/2024 19:46,18.443428,87.70791,0.723352,175.415817,50
AQL,calibration,30/09/2024 19:46,18.443485,87.70791,0.723372,175.415817,50
AQL,calibration,30/09/2024 19:46,18.443713,87.699685,0.722959,175.399368,50
AQL,calibration,30/09/2024 19:46,18.443222,87.716141,0.722062,175.432281,50
AQL,calibration,30/09/2024 19:46,18.443998,87.732579,0.721828,175.465164,50
AQL,calibration,30/09/2024 19:46,18.444488,87.72436,0.722333,175.448715,50
AQL,calibration,30/09/2024 19:46,18.444739,87.740804,0.722129,175.481613,50
AQL,calibration,30/09/2024 19:46,18.444853,87.732579,0.722307,175.465164,50
AQL,calibration,30/09/2024 19:46,18.444374,87.740804,0.720757,175.481613,50
AQL,calibration,30/09/2024 19:46,18.445241,87.749023,0.72092,175.498047,50
AQL,calibration,30/09/2024 19:46,18.445503,87.732579,0.721211,175.465164,50
AQL,calibration,30/09/2024 19:46,18.445663,87.732579,0.721124,175.465164,50
AQL,calibration,30/09/2024 19:46,18.445777,87.72436,0.721486,175.448715,50
AQL,calibration,30/09/2024 19:47,18.445195,87.691466,0.722603,175.382935,50
AQL,calibration,30/09/2024 19:47,18.446107,87.691466,0.721853,175.382935,50
AQL,calibration,30/09/2024 19:47,18.446575,87.691466,0.722215,175.382935,50
AQL,calibration,30/09/2024 19:47,18.446598,87.699685,0.722567,175.399368,50
AQL,calibration,30/09/2024 19:47,18.44694,87.699685,0.722271,175.399368,50
AQL,calibration,30/09/2024 19:47,18.446164,87.691466,0.723484,175.382935,50
AQL,calibration,30/09/2024 19:47,18.447145,87.683241,0.72324,175.366486,50
AQL,calibration,30/09/2024 19:47,18.447316,87.683241,0.723632,175.366486,50
AQL,calibration,30/09/2024 19:47,18.447498,87.716141,0.723647,175.432281,50
AQL,calibration,30/09/2024 19:47,18.447772,87.732579,0.723836,175.465164,50
AQL,calibration,30/09/2024 19:47,18.446974,87.70791,0.723688,175.415817,50
AQL,calibration,30/09/2024 19:47,18.447932,87.70791,0.723224,175.415817,50
AQL,calibration,30/09/2024 19:47,18.448228,87.716141,0.723423,175.432281,50
AQL,calibration,30/09/2024 19:47,18.448502,87.699685,0.722536,175.399368,50
AQL,calibration,30/09/2024 19:47,18.448548,87.691466,0.722144,175.382935,50
AQL,calibration,30/09/2024 19:47,18.447829,87.683241,0.722669,175.366486,50
AQL,calibration,30/09/2024 19:47,18.448593,87.66679,0.722562,175.333588,50
AQL,calibration,30/09/2024 19:47,18.449061,87.66679,0.721976,175.333588,50
AQL,calibration,30/09/2024 19:47,18.449083,87.675022,0.722496,175.350037,50
AQL,calibration,30/09/2024 19:47,18.449437,87.66679,0.722073,175.333588,50
AQL,calibration,30/09/2024 19:47,18.44873,87.633902,0.722919,175.267807,50
AQL,calibration,30/09/2024 19:47,18.449437,87.617452,0.723179,175.234909,50
AQL,calibration,30/09/2024 19:47,18.449699,87.617452,0.723336,175.234909,50
AQL,calibration,30/09/2024 19:47,18.449893,87.617452,0.723321,175.234909,50
AQL,calibration,30/09/2024 19:47,18.450292,87.609233,0.723413,175.21846,50
AQL,calibration,30/09/2024 19:47,18.449483,87.584557,0.722144,175.169113,50
AQL,calibration,30/09/2024 19:47,18.450235,87.584557,0.721578,175.169113,50
AQL,calibration,30/09/2024 19:47,18.450577,87.584557,0.721848,175.169113,50
AQL,calibration,30/09/2024 19:47,18.450988,87.584557,0.721522,175.169113,50
AQL,calibration,30/09/2024 19:47,18.450817,87.584557,0.721344,175.169113,50
AQL,calibration,30/09/2024 19:48,18.450121,87.535218,0.722567,175.070435,50
AQL,calibration,30/09/2024 19:48,18.451159,87.551669,0.721955,175.103333,50
AQL,calibration,30/09/2024 19:48,18.451433,87.551669,0.722343,175.103333,50
AQL,calibration,30/09/2024 19:48,18.451592,87.559894,0.722766,175.119781,50
AQL,calibration,30/09/2024 19:48,18.451683,87.559894,0.722419,175.119781,50
AQL,calibration,30/09/2024 19:48,18.450954,87.535218,0.721568,175.070435,50
AQL,calibration,30/09/2024 19:48,18.451786,87.535218,0.721359,175.070435,50
AQL,calibration,30/09/2024 19:48,18.452185,87.526993,0.721028,175.053986,50
AQL,calibration,30/09/2024 19:48,18.452288,87.535218,0.721405,175.070435,50
AQL,calibration,30/09/2024 19:48,18.452265,87.526993,0.721405,175.053986,50
AQL,calibration,30/09/2024 19:48,18.451752,87.526993,0.721874,175.053986,50
AQL,calibration,30/09/2024 19:48,18.452482,87.518774,0.721899,175.037552,50
AQL,calibration,30/09/2024 19:48,18.452619,87.510555,0.722231,175.021118,50
AQL,calibration,30/09/2024 19:48,18.453143,87.526993,0.721976,175.053986,50
AQL,calibration,30/09/2024 19:48,18.453029,87.526993,0.721828,175.053986,50
AQL,calibration,30/09/2024 19:48,18.452379,87.543437,0.721833,175.086868,50
AQL,calibration,30/09/2024 19:48,18.453314,87.535218,0.722042,175.070435,50
