HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 14:12:32,23,,,12631295,13.382363,3201851,1.044712,0.019300,3180.699951,2775.429652,,0.565075,,5550.859375,
Sample,25/04/2023 14:12:33,23,,,12633142,13.361704,3201823,1.044703,0.011800,3171.600098,2767.737911,,0.564925,,5535.475586,
Sample,25/04/2023 14:12:34,23,,,12634492,13.346604,3201737,1.044675,0.645300,3740.500000,3248.606188,,0.564464,,6497.212402,
Sample,25/04/2023 14:12:35,23,,,12637807,13.309526,3201900,1.044729,1.086000,3841.699951,3334.146450,,0.565337,,6668.292969,
Sample,25/04/2023 14:12:36,23,,,12643607,13.244654,3201450,1.044581,0.060400,3718.199951,3229.756851,,0.562927,,6459.513672,
Sample,25/04/2023 14:12:37,23,,,12649423,13.179606,3201938,1.044741,0.413800,3695.399902,3210.484884,,0.565541,,6420.969727,
Sample,25/04/2023 14:12:38,23,,,12655752,13.108821,3201269,1.044521,1.592500,4270.799805,3696.847351,,0.561957,,7393.694824,
Sample,25/04/2023 14:12:39,23,,,12664295,13.013277,3201085,1.044461,1.188900,765.200012,0.966155,,0.560970,,1.932310,
Sample,25/04/2023 14:12:40,23,,,12673035,12.915530,3200927,1.044409,0.341400,3197.800049,2789.883679,,0.560123,,5579.767578,
Sample,25/04/2023 14:12:41,23,,,12681678,12.818869,3200527,1.044277,0.025600,3216.399902,2805.605390,,0.557977,,5611.210938,
Sample,25/04/2023 14:12:42,23,,,12688236,12.745525,3200704,1.044335,0.057600,3201.899902,2793.349121,,0.558926,,5586.698242,
Sample,25/04/2023 14:12:43,23,,,12693558,12.686003,3207260,1.046490,2.138100,-34.040001,1.746724,,0.593901,,3.493448,
Sample,25/04/2023 14:12:44,23,,,12727168,12.310072,3318087,1.082924,1.718300,-59.450001,1.401504,,1.137535,,2.803008,
Sample,25/04/2023 14:12:45,23,9422417,5.713311,12753482,12.015675,3338445,1.089618,1.618400,-61.980000,1.319352,,1.230140,,2.638703,
Sample,25/04/2023 14:12:46,23,,,12766249,11.872806,3340286,1.090224,1.792300,-60.940002,1.462357,,1.238430,,2.924715,
Sample,25/04/2023 14:12:47,23,,,12772295,11.805139,3354634,1.094942,1.572300,-60.730000,1.281442,,1.302602,,2.562884,
Sample,25/04/2023 14:12:48,23,,,12776403,11.759159,3343215,1.091187,1.637900,-62.680000,1.335387,,1.251594,,2.670775,
Sample,25/04/2023 14:12:49,23,,,12778908,11.731119,3418252,1.115863,2.472600,-62.529999,2.021798,,1.578899,,4.043596,
Sample,25/04/2023 14:12:50,23,,,12782099,11.695399,3430436,1.119870,1.787600,-63.750000,1.458492,,1.630502,,2.916985,
Sample,25/04/2023 14:12:51,23,,,12784474,11.668812,3425077,1.118108,1.701600,-64.449997,1.387771,,1.607851,,2.775542,
Sample,25/04/2023 14:12:52,23,,,12786391,11.647351,3445858,1.124943,1.635800,-64.699997,1.333660,,1.695300,,2.667321,
Sample,25/04/2023 14:12:53,23,,,12788165,11.627490,3424373,1.117876,1.751600,-66.220001,1.428888,,1.604871,,2.857776,
Sample,25/04/2023 14:12:54,23,,,12788041,11.628879,3481712,1.136736,2.165500,-65.550003,1.769256,,1.843915,,3.538512,
Sample,25/04/2023 14:12:55,23,,,12788012,11.629203,3476554,1.135039,1.926500,-65.520004,1.572716,,1.822698,,3.145432,
Sample,25/04/2023 14:12:56,23,,,12788395,11.624915,3536835,1.154870,2.554700,-68.040001,2.089313,,2.067665,,4.178625,
Sample,25/04/2023 14:12:57,23,,,12792503,11.578922,3549956,1.159187,1.618200,-67.849998,1.319187,,2.120198,,2.638374,
Sample,25/04/2023 14:12:58,23,,,12797524,11.522702,3550678,1.159424,2.327600,-69.729996,1.902558,,2.123081,,3.805116,
Sample,25/04/2023 14:12:59,23,,,12801188,11.481673,3594497,1.173842,2.723800,-67.750000,2.228371,,2.296739,,4.456742,
Sample,25/04/2023 14:13:00,23,,,12804671,11.442668,3596140,1.174383,1.691400,-67.840004,1.379383,,2.303203,,2.758765,
Sample,25/04/2023 14:13:01,23,,,12807037,11.416170,3606985,1.177951,2.749700,-66.949997,2.249670,,2.345784,,4.499339,
Sample,25/04/2023 14:13:02,23,,,12807659,11.409204,3627794,1.184799,1.749800,-70.050003,1.427408,,2.427111,,2.854815,
Sample,25/04/2023 14:13:03,23,,,12804755,11.441727,3604995,1.177297,2.141500,-70.879997,1.749520,,2.337981,,3.499040,
Sample,25/04/2023 14:13:04,23,,,12802567,11.466230,3602888,1.176603,1.879400,-69.959999,1.533983,,2.329714,,3.067967,
Sample,25/04/2023 14:13:05,23,9422361,5.713003,12800439,11.490060,3626446,1.184355,3.159000,-70.809998,2.586255,,2.421857,,5.172510,
Sample,25/04/2023 14:13:06,23,,,12801573,11.477362,3661314,1.195830,2.130600,-69.709999,1.740556,,2.557152,,3.481113,
Sample,25/04/2023 14:13:07,23,,,12805326,11.435332,3712539,1.212690,1.651600,-69.669998,1.346654,,2.753850,,2.693307,
Sample,25/04/2023 14:13:08,23,,,12808844,11.395932,3721095,1.215506,2.028300,-68.199997,1.656431,,2.786489,,3.312861,
