UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,02/06/2023 10:21,0,,,12723482,12.351304,3214553,1.048888,0.0937,2629.899902,2309.860456,,0.632344,,4619.720703,
Sample,02/06/2023 10:21,0,,,12724212,12.343139,3214600,1.048903,0.1057,2628.899902,2309.015196,,0.632591,,4618.030273,
Sample,02/06/2023 10:21,0,,,12723665,12.349257,3214588,1.048899,0.0988,2629.699951,2309.691445,,0.632528,,4619.382812,
Sample,02/06/2023 10:22,0,,,12723882,12.34683,3214688,1.048932,0.1167,2635.300049,2314.424983,,0.633052,,4628.850098,
Sample,02/06/2023 10:22,0,,,12724486,12.340074,3214637,1.048915,0.1054,2632.699951,2312.227225,,0.632784,,4624.45459,
Sample,02/06/2023 10:22,0,,,12723899,12.34664,3214525,1.048878,0.1314,2632.300049,2311.889203,,0.632198,,4623.77832,
Sample,02/06/2023 10:22,0,,,12723311,12.353217,3214426,1.048846,0.134,2638.300049,2316.960763,,0.631679,,4633.921387,
Sample,02/06/2023 10:22,0,,,12723588,12.350119,3214672,1.048927,0.099,2636.800049,2315.692873,,0.632968,,4631.385742,
Sample,02/06/2023 10:22,0,,,12724369,12.341382,3214697,1.048935,0.1191,2635.100098,2314.255972,,0.633099,,4628.511719,
Sample,02/06/2023 10:22,0,,,12724568,12.339156,3214826,1.048977,0.0948,2635.800049,2314.847613,,0.633774,,4629.695312,
Sample,02/06/2023 10:22,0,,,12724222,12.343027,3214624,1.048911,0.1137,2636.199951,2315.185634,,0.632716,,4630.371094,
Sample,02/06/2023 10:22,0,,,12724923,12.335185,3214789,1.048965,0.1106,2642.300049,2320.341802,,0.633581,,4640.683594,
Sample,02/06/2023 10:22,0,9408061,5.634383,12723899,12.34664,3214635,1.048914,0.1117,2639.399902,2317.890425,,0.632774,,4635.780762,
Sample,02/06/2023 10:22,0,,,12722836,12.358531,3214586,1.048898,0.1125,2639.699951,2318.144044,,0.632517,,4636.288086,
Sample,02/06/2023 10:22,0,,,12723978,12.345756,3214863,1.048989,0.0999,2638.800049,2317.383393,,0.633968,,4634.766602,
Sample,02/06/2023 10:23,0,,,12724360,12.341483,3214949,1.049018,0.1141,2640.600098,2318.904902,,0.634418,,4637.80957,
Sample,02/06/2023 10:23,0,,,12723855,12.347132,3214872,1.048992,0.0985,2638.800049,2317.383393,,0.634015,,4634.766602,
Sample,02/06/2023 10:23,0,,,12725129,12.332881,3214841,1.048982,0.1026,2641.800049,2319.919172,,0.633853,,4639.838379,
Sample,02/06/2023 10:23,0,,,12726020,12.322914,3215077,1.04906,0.0934,2636,2315.016623,,0.635088,,4630.033203,
Sample,02/06/2023 10:23,0,,,12726128,12.321706,3214681,1.04893,0.1038,2635.600098,2314.678602,,0.633015,,4629.357422,
Sample,02/06/2023 10:23,0,,,12728247,12.298002,3214731,1.048946,0.1475,2648,2325.159742,,0.633277,,4650.319336,
Sample,02/06/2023 10:23,0,,,12728243,12.298047,3214471,1.048861,0.0162,2649.899902,2326.765654,,0.631915,,4653.53125,
Sample,02/06/2023 10:23,0,,,12729400,12.285104,3214578,1.048896,0.0313,2660.600098,2335.8101,,0.632475,,4671.620117,
Sample,02/06/2023 10:23,0,,,12728856,12.291189,3214469,1.04886,0.1362,2641.600098,2319.750162,,0.631904,,4639.500488,
Sample,02/06/2023 10:23,0,,,12728763,12.29223,3214619,1.048909,0.0162,2649.100098,2326.089611,,0.63269,,4652.179199,
Sample,02/06/2023 10:23,0,,,12727955,12.301268,3215252,1.049117,18.476,2847.800049,2494.042713,,0.636004,,4988.085449,
Sample,02/06/2023 10:23,0,,,12723880,12.346852,3215024,1.049042,17.310001,2853.600098,2498.945261,,0.634811,,4997.890625,
Sample,02/06/2023 10:24,0,,,12721556,12.372848,3215579,1.049225,20.653,2888.300049,2528.275739,,0.637715,,5056.55127,
Sample,02/06/2023 10:24,0,,,12722146,12.366249,3214848,1.048985,1.6741,2662,2336.993381,,0.63389,,4673.986816,
Sample,02/06/2023 10:24,0,,,12720245,12.387513,3215346,1.049148,4.1037,3385.199951,2948.285303,,0.636496,,5896.570801,
Sample,02/06/2023 10:24,0,,,12718394,12.408218,3215156,1.049086,44.793999,3314,2888.102839,,0.635502,,5776.205566,
Sample,02/06/2023 10:24,0,,,12718116,12.411327,3215441,1.049179,51.839001,3206.100098,2796.899378,,0.636993,,5593.798828,
Sample,02/06/2023 10:24,0,9407982,5.633949,12717772,12.415175,3215296,1.049132,40.532001,3340.600098,2910.586835,,0.636235,,5821.173828,
Sample,02/06/2023 10:24,0,,,12717681,12.416193,3215294,1.049131,35.026001,3388.100098,2950.73668,,0.636224,,5901.473145,
Sample,02/06/2023 10:24,0,,,12717240,12.421126,3215629,1.049241,20.731001,3444,2997.986627,,0.637977,,5995.973145,
Sample,02/06/2023 10:24,0,,,12715580,12.439694,3215292,1.04913,18.242001,3423.100098,2980.320777,,0.636214,,5960.641602,
Sample,02/06/2023 10:24,0,,,12715282,12.443027,3215451,1.049183,10.299001,3532.5,3072.792128,,0.637046,,6145.584473,
Sample,02/06/2023 10:24,0,,,12714101,12.456237,3215448,1.049182,10.992,3395.5,2956.991521,,0.63703,,5913.98291,
Sample,02/06/2023 10:24,0,,,12713632,12.461483,3215222,1.049107,12.231999,3411.800049,2970.769299,,0.635847,,5941.538574,
Sample,02/06/2023 10:25,0,,,12713498,12.462982,3215229,1.04911,7.5515,3457.399902,3009.313027,,0.635884,,6018.625977,
Sample,02/06/2023 10:25,0,,,12711114,12.489647,3215380,1.049159,5.4742,3506.699951,3050.984381,,0.636674,,6101.96875,
Sample,02/06/2023 10:25,0,,,12710218,12.499669,3215129,1.049077,7.1232,3661.5,3181.830656,,0.635361,,6363.661133,
Sample,02/06/2023 10:25,0,,,12708771,12.515853,3215199,1.0491,61.357994,3162.800049,2760.299583,,0.635727,,5520.599121,
Sample,02/06/2023 10:25,0,,,12707259,12.532765,3214958,1.049021,10.619,3366.600098,2932.563593,,0.634465,,5865.126953,
Sample,02/06/2023 10:25,0,,,12704991,12.558132,3215011,1.049038,81.294998,3498.300049,3043.884281,,0.634743,,6087.768555,
Sample,02/06/2023 10:25,0,,,12704678,12.561633,3215181,1.049094,97.104996,3146.699951,2746.690816,,0.635633,,5493.381836,
Sample,02/06/2023 10:25,0,,,12703991,12.569317,3215381,1.04916,60.760998,3398.899902,2959.865322,,0.636679,,5919.730469,
Sample,02/06/2023 10:25,0,,,12705107,12.556835,3215138,1.04908,70.844002,3399.199951,2960.118942,,0.635408,,5920.237793,
Sample,02/06/2023 10:25,0,,,12705440,12.55311,3215424,1.049174,94.654999,3111.399902,2716.8531,,0.636904,,5433.706055,
Sample,02/06/2023 10:25,0,,,12704931,12.558803,3216922,1.049666,99.955002,3334,2905.008037,,0.644731,,5810.016113,
Sample,02/06/2023 10:25,0,,,12703471,12.575133,3216841,1.04964,46.348999,3155.199951,2753.875525,,0.644309,,5507.750977,
Sample,02/06/2023 10:26,0,,,12702117,12.590277,3216846,1.049641,92.705002,3128.399902,2731.222518,,0.644335,,5462.444824,
Sample,02/06/2023 10:26,0,9407929,5.633658,12701789,12.593945,3216924,1.049667,96.544998,3124.699951,2728.095098,,0.644742,,5456.19043,
Sample,02/06/2023 10:26,0,,,12701666,12.595321,3217059,1.049711,108.090004,3330.5,2902.049627,,0.645446,,5804.099121,
Sample,02/06/2023 10:26,0,,,12702108,12.590377,3217032,1.049702,107.380005,3202.5,2793.85636,,0.645305,,5587.712891,
Sample,02/06/2023 10:26,0,,,12701532,12.596819,3217039,1.049705,102.040001,3403.600098,2963.838209,,0.645342,,5927.67627,
Sample,02/06/2023 10:26,0,,,12702743,12.583275,3216951,1.049676,103.389999,3136.199951,2737.815587,,0.644883,,5475.631348,
Sample,02/06/2023 10:26,0,,,12701446,12.597781,3216811,1.04963,103.840004,3391.699951,2953.779492,,0.644152,,5907.559082,
Sample,02/06/2023 10:26,0,,,12699829,12.615867,3217119,1.049731,87.154007,3471.199951,3020.977655,,0.645759,,6041.955078,
Sample,02/06/2023 10:26,0,,,12698169,12.634433,3217046,1.049707,104.889999,3163,2760.468593,,0.645378,,5520.937012,
Sample,02/06/2023 10:26,0,,,12697313,12.644006,3217045,1.049707,101.330002,3151.199951,2750.494485,,0.645373,,5500.98877,
Sample,02/06/2023 10:26,0,,,12697566,12.641177,3217004,1.049693,101.759995,3169,2765.540153,,0.645159,,5531.080078,
Sample,02/06/2023 10:26,0,,,12696438,12.653793,3217064,1.049713,84.732994,3415.100098,2973.558698,,0.645472,,5947.117188,
Sample,02/06/2023 10:27,0,,,12696424,12.653949,3216676,1.049585,96.702003,3239.399902,2825.046368,,0.643447,,5650.092773,
Sample,02/06/2023 10:27,0,,,12696970,12.647843,3216734,1.049604,94.087997,3112,2717.360338,,0.64375,,5434.720703,
Sample,02/06/2023 10:27,0,,,12696787,12.649889,3216710,1.049597,85.815002,3237.600098,2823.525065,,0.643625,,5647.050293,
Sample,02/06/2023 10:27,0,,,12696546,12.652585,3216738,1.049606,65.892006,3429.800049,2985.983977,,0.643771,,5971.967773,
Sample,02/06/2023 10:27,0,,,12695772,12.661241,3216740,1.049606,103.800003,3122.300049,2726.066557,,0.643781,,5452.133301,
Sample,02/06/2023 10:27,0,,,12694856,12.671486,3216851,1.049643,99.112999,3110.800049,2716.346068,,0.644361,,5432.691895,
Sample,02/06/2023 10:27,0,,,12694588,12.674484,3216638,1.049573,90.402,3234.600098,2820.989285,,0.643249,,5641.978516,
Sample,02/06/2023 10:27,0,,,12694356,12.677078,3217063,1.049713,105.019997,3161.899902,2759.538725,,0.645467,,5519.077637,
Sample,02/06/2023 10:27,0,,,12694676,12.673499,3216831,1.049636,101.449997,3158.300049,2756.495913,,0.644256,,5512.991699,
Sample,02/06/2023 10:27,0,9407861,5.633284,12694191,12.678924,3216635,1.049572,101.240005,3157.5,2755.819664,,0.643233,,5511.63916,
Sample,02/06/2023 10:27,0,,,12692986,12.692401,3216819,1.049632,100,3161.5,2759.200704,,0.644194,,5518.401367,
Sample,02/06/2023 10:27,0,,,12692342,12.699603,3216726,1.049602,99.388,3149.100098,2748.719563,,0.643708,,5497.438965,
Sample,02/06/2023 10:28,0,,,12691338,12.710832,3216762,1.049614,94.517998,3149.199951,2748.803965,,0.643896,,5497.60791,
Sample,02/06/2023 10:28,0,,,12690771,12.717173,3216695,1.049592,80.085999,3307.199951,2882.35503,,0.643547,,5764.709961,
Sample,02/06/2023 10:28,0,,,12691295,12.711313,3216745,1.049608,51.408997,3511.800049,3055.295289,,0.643808,,6110.59082,
Sample,02/06/2023 10:28,0,,,12690280,12.722665,3216781,1.04962,67.770004,3341.300049,2911.178476,,0.643995,,5822.356934,
Sample,02/06/2023 10:28,0,,,12688810,12.739105,3216898,1.049658,92.669998,3150,2749.480215,,0.644606,,5498.960449,
Sample,02/06/2023 10:28,0,,,12687900,12.749283,3216558,1.049547,85.237,3080.699951,2690.903662,,0.642831,,5381.807129,
Sample,02/06/2023 10:28,0,,,12691581,12.708114,3216908,1.049662,81.967003,3071.699951,2683.296323,,0.644658,,5366.592773,
Sample,02/06/2023 10:28,0,,,12693872,12.682491,3216865,1.049647,87.325996,3142.100098,2742.802744,,0.644434,,5485.605469,
Sample,02/06/2023 10:28,0,,,12694246,12.678308,3216822,1.049633,64.880997,3110.100098,2715.754427,,0.644209,,5431.508789,
Sample,02/06/2023 10:28,0,,,12694702,12.673209,3216441,1.049508,10.906,2765.300049,2424.30877,,0.64222,,4848.617676,
Sample,02/06/2023 10:28,0,,,12694959,12.670334,3216443,1.049509,15.358999,2826.399902,2475.954027,,0.642231,,4951.908203,
Sample,02/06/2023 10:28,0,,,12693531,12.686305,3216487,1.049523,5.2678,2757,2417.293072,,0.64246,,4834.585938,
Sample,02/06/2023 10:29,0,,,12692160,12.701639,3216406,1.049497,62.575001,2918.600098,2553.887155,,0.642037,,5107.774414,
Sample,02/06/2023 10:29,0,,,12689002,12.736958,3216731,1.049603,53.137001,2840.199951,2487.618655,,0.643734,,4975.237305,
Sample,02/06/2023 10:29,0,,,12688009,12.748064,3216525,1.049536,28.146999,2815.300049,2466.571766,,0.642659,,4933.143555,
Sample,02/06/2023 10:29,0,,,12686897,12.7605,3216433,1.049505,8.319201,2759.300049,2419.237211,,0.642178,,4838.474609,
Sample,02/06/2023 10:29,0,,,12685863,12.772064,3216475,1.049519,6.4363,2753.399902,2414.250054,,0.642398,,4828.5,
Sample,02/06/2023 10:29,0,9407808,5.632992,12685602,12.774983,3216577,1.049553,12.594,2780.199951,2436.903061,,0.64293,,4873.806152,
Sample,02/06/2023 10:29,0,,,12687225,12.756832,3216497,1.049527,36.362,2827.800049,2477.137515,,0.642513,,4954.274902,
Sample,02/06/2023 10:29,0,,,12689610,12.730158,3216683,1.049588,4.4535,2750.5,2411.798883,,0.643484,,4823.597656,
Sample,02/06/2023 10:29,0,,,12688496,12.742617,3216437,1.049507,0.356,2724.300049,2389.653114,,0.642199,,4779.306152,
Sample,02/06/2023 10:29,0,,,12686370,12.766394,3216338,1.049474,0.272,2725.100098,2390.329364,,0.641682,,4780.658691,
Sample,02/06/2023 10:29,0,,,12683921,12.793783,3216656,1.049579,0.2676,2723.600098,2389.061474,,0.643343,,4778.123047,
Sample,02/06/2023 10:29,0,,,12682999,12.804095,3216432,1.049505,0.3151,2723,2388.554235,,0.642173,,4777.108398,
Sample,02/06/2023 10:30,0,,,12683528,12.798179,3216470,1.049518,0.2391,2728.100098,2392.865143,,0.642372,,4785.730469,
Sample,02/06/2023 10:30,0,,,12687313,12.755848,3216524,1.049535,2.4582,2773.600098,2431.324469,,0.642654,,4862.648926,
Sample,02/06/2023 10:30,0,,,12689354,12.733021,3216654,1.049578,0.266,2724.800049,2390.075744,,0.643332,,4780.151367,
Sample,02/06/2023 10:30,0,,,12688896,12.738143,3216383,1.049489,1.0336,2747,2408.840473,,0.641917,,4817.681152,
Sample,02/06/2023 10:30,0,,,12688042,12.747694,3216564,1.049549,2.0912,2761.5,2421.096742,,0.642863,,4842.193359,
Sample,02/06/2023 10:30,0,,,12687396,12.754919,3216316,1.049467,29.970001,2824.100098,2474.010094,,0.641567,,4948.02002,
Sample,02/06/2023 10:30,0,,,12687051,12.758778,3216435,1.049506,4.4493,2768.800049,2427.26718,,0.642189,,4854.53418,
Sample,02/06/2023 10:30,0,,,12686579,12.764057,3216376,1.049487,0.5594,2731.899902,2396.076966,,0.641881,,4792.153809,
Sample,02/06/2023 10:30,0,,,12685477,12.776381,3216578,1.049553,0.4119,2740.699951,2403.515294,,0.642936,,4807.030762,
Sample,02/06/2023 10:30,0,,,12685376,12.777511,3216395,1.049493,0.5349,2733,2397.006834,,0.64198,,4794.013672,
Sample,02/06/2023 10:30,0,,,12685283,12.778551,3216447,1.04951,0.7087,2750.699951,2411.967893,,0.642252,,4823.935547,
Sample,02/06/2023 10:30,0,,,12684931,12.782488,3216757,1.049612,0.5423,2753.899902,2414.672684,,0.64387,,4829.345215,
Sample,02/06/2023 10:31,0,,,12684834,12.783573,3216020,1.04937,0.4546,2735.399902,2399.035375,,0.640021,,4798.070801,
Sample,02/06/2023 10:31,0,9407762,5.632739,12683270,12.801064,3216970,1.049682,0.2758,2748.300049,2409.939352,,0.644982,,4819.878906,
Sample,02/06/2023 10:31,0,,,12681883,12.816576,3215966,1.049352,0.4986,2734,2397.852094,,0.639738,,4795.704102,
Sample,02/06/2023 10:31,0,,,12680194,12.835466,3216156,1.049414,0.98,2757.199951,2417.462083,,0.640731,,4834.924316,
Sample,02/06/2023 10:31,0,,,12677489,12.865718,3216348,1.049478,2.8118,2764,2423.209891,,0.641734,,4846.419922,
Sample,02/06/2023 10:31,0,,,12675841,12.884149,3216501,1.049528,1.1366,2753.300049,2414.165652,,0.642534,,4828.331543,
Sample,02/06/2023 10:31,0,,,12675817,12.884417,3216013,1.049367,0.5203,2746.600098,2408.502452,,0.639984,,4817.004883,
Sample,02/06/2023 10:31,0,,,12675106,12.892369,3216468,1.049517,1.4102,2745.699951,2407.741594,,0.642361,,4815.483398,
Sample,02/06/2023 10:31,0,,,12676424,12.877629,3216305,1.049463,0.5464,2731.199951,2395.485325,,0.64151,,4790.970703,
Sample,02/06/2023 10:31,0,,,12676276,12.879284,3216337,1.049474,0.441,2725.899902,2391.005406,,0.641677,,4782.010742,
Sample,02/06/2023 10:31,0,,,12674412,12.90013,3215826,1.049306,0.6521,2726,2391.090015,,0.639007,,4782.180176,
Sample,02/06/2023 10:31,0,,,12674106,12.903553,3216462,1.049515,0.429,2725.600098,2390.751994,,0.64233,,4781.503906,
Sample,02/06/2023 10:32,0,,,12677933,12.860752,3216196,1.049428,0.2702,2728.199951,2392.949545,,0.64094,,4785.898926,
Sample,02/06/2023 10:32,0,,,12681767,12.817873,3216379,1.049488,0.4952,2733.899902,2397.767486,,0.641896,,4795.535156,
Sample,02/06/2023 10:32,0,,,12682517,12.809486,3216138,1.049409,0.4861,2724.699951,2389.991136,,0.640637,,4779.982422,
Sample,02/06/2023 10:32,0,,,12681341,12.822638,3216339,1.049475,0.2039,2742.100098,2404.698782,,0.641687,,4809.397461,
Sample,02/06/2023 10:32,0,,,12682258,12.812382,3216437,1.049507,0.1774,2732,2396.161574,,0.642199,,4792.323242,
Sample,02/06/2023 10:32,0,,,12683366,12.799991,3216602,1.049561,0.2488,2729.399902,2393.963816,,0.643061,,4787.927734,
Sample,02/06/2023 10:32,0,,,12684802,12.78393,3216435,1.049506,0.7272,2749.800049,2411.207242,,0.642189,,4822.414551,
Sample,02/06/2023 10:32,0,,,12684235,12.790272,3216104,1.049397,0.8984,2757.600098,2417.80031,,0.64046,,4835.600586,
Sample,02/06/2023 10:32,0,,,12682794,12.806388,3216415,1.0495,0.6216,2742.600098,2405.121412,,0.642084,,4810.242676,
Sample,02/06/2023 10:32,0,9407663,5.632195,12681889,12.816509,3216705,1.049595,0.4318,2738.199951,2401.402145,,0.643599,,4802.804199,
Sample,02/06/2023 10:32,0,,,12681270,12.823432,3216170,1.049419,0.8174,2742.199951,2404.783184,,0.640805,,4809.566406,
Sample,02/06/2023 10:32,0,,,12677997,12.860037,3216206,1.049431,0.5637,2735.699951,2399.288995,,0.640993,,4798.578125,
Sample,02/06/2023 10:33,0,,,12676002,12.882348,3215948,1.049346,0.2901,2730.5,2394.893685,,0.639644,,4789.787598,
Sample,02/06/2023 10:33,0,,,12676586,12.875817,3216158,1.049415,0.2309,2727,2391.935275,,0.640742,,4783.870605,
Sample,02/06/2023 10:33,0,,,12676162,12.880559,3215850,1.049314,0.4349,2725.399902,2390.582776,,0.639132,,4781.165527,
Sample,02/06/2023 10:33,0,,,12673275,12.912846,3215962,1.049351,0.3017,2730.899902,2395.231706,,0.639718,,4790.463379,
Sample,02/06/2023 10:33,0,,,12671341,12.934476,3216457,1.049513,0.3285,2727.600098,2392.442513,,0.642304,,4784.885254,
Sample,02/06/2023 10:33,0,,,12676765,12.873815,3216210,1.049432,0.373,2726.100098,2391.174623,,0.641014,,4782.349121,
Sample,02/06/2023 10:33,0,,,12679374,12.844636,3216088,1.049392,0.439,2725.800049,2390.921004,,0.640376,,4781.841797,
Sample,02/06/2023 10:33,0,,,12682644,12.808065,3216231,1.049439,0.3886,2723.899902,2389.314887,,0.641123,,4778.629883,
Sample,02/06/2023 10:33,0,,,12683641,12.796915,3216248,1.049445,0.3989,2724.399902,2389.737517,,0.641212,,4779.475098,
Sample,02/06/2023 10:33,0,,,12680609,12.830824,3216305,1.049463,0.4456,2727.399902,2392.273296,,0.64151,,4784.546387,
Sample,02/06/2023 10:33,0,,,12678240,12.857319,3216235,1.04944,0.3051,2731.699951,2395.907955,,0.641144,,4791.815918,
Sample,02/06/2023 10:33,0,,,12676026,12.88208,3216288,1.049458,0.3558,2729.600098,2394.133033,,0.641421,,4788.266113,
Sample,02/06/2023 10:34,0,,,12673521,12.910095,3216246,1.049444,0.373,2729.100098,2393.710403,,0.641202,,4787.420898,
Sample,02/06/2023 10:34,0,,,12670620,12.942539,3216261,1.049449,0.3989,2728.699951,2393.372175,,0.64128,,4786.744141,
Sample,02/06/2023 10:34,0,,,12668665,12.964404,3216043,1.049377,0.3977,2726.5,2391.512645,,0.640141,,4783.025391,
Sample,02/06/2023 10:34,0,,,12666110,12.992978,3216098,1.049395,0.3357,2730.300049,2394.724674,,0.640428,,4789.449219,
Sample,02/06/2023 10:34,0,,,12665406,13.000852,3216222,1.049436,0.0777,2743.699951,2406.051074,,0.641076,,4812.102051,
Sample,02/06/2023 10:34,0,9407726,5.632542,12665493,12.999879,3216498,1.049527,0.126,2743.600098,2405.966672,,0.642518,,4811.933105,
Sample,02/06/2023 10:34,0,,,12664677,13.009005,3216402,1.049495,0.0061,2739.600098,2402.585632,,0.642017,,4805.171387,
Sample,02/06/2023 10:34,0,,,12665330,13.001702,3216360,1.049482,0.1488,2740.800049,2403.599903,,0.641797,,4807.199707,
Sample,02/06/2023 10:34,0,,,12664865,13.006902,3216153,1.049413,0.1615,2739.100098,2402.163002,,0.640716,,4804.326172,
Sample,02/06/2023 10:34,0,,,12661720,13.042075,3216207,1.049431,0.0069,2741.100098,2403.853522,,0.640998,,4807.707031,
Sample,02/06/2023 10:34,0,,,12659490,13.067016,3216209,1.049432,0.0153,2744.699951,2406.896334,,0.641008,,4813.79248,
Sample,02/06/2023 10:34,0,,,12659667,13.065036,3216167,1.049418,0.0001,2741,2403.768914,,0.640789,,4807.537598,
Sample,02/06/2023 10:35,0,,,12661705,13.042243,3216383,1.049489,0.2011,2736.899902,2400.303265,,0.641917,,4800.606445,
Sample,02/06/2023 10:35,0,,,12670922,12.939162,3216163,1.049417,0.1043,2739.199951,2402.247404,,0.640768,,4804.494629,
Sample,02/06/2023 10:35,0,,,12676256,12.879507,3216724,1.049601,0.0762,2739.899902,2402.839045,,0.643698,,4805.678223,
Sample,02/06/2023 10:35,0,,,12675352,12.889618,3216536,1.049539,0.1847,2739.600098,2402.585632,,0.642716,,4805.171387,
Sample,02/06/2023 10:35,0,,,12673815,12.906807,3216415,1.0495,0.2175,2737.5,2400.810504,,0.642084,,4801.621094,
Sample,02/06/2023 10:35,0,,,12674507,12.899068,3216339,1.049475,0.4321,2730.199951,2394.640065,,0.641687,,4789.280273,
Sample,02/06/2023 10:35,0,,,12673421,12.911214,3216403,1.049496,0.3686,2738.199951,2401.402145,,0.642022,,4802.804199,
Sample,02/06/2023 10:35,0,,,12674062,12.904045,3216301,1.049462,0.3809,2731.300049,2395.569934,,0.641489,,4791.139648,
Sample,02/06/2023 10:35,0,,,12674712,12.896775,3216037,1.049375,0.3589,2743.199951,2405.628444,,0.64011,,4811.256836,
Sample,02/06/2023 10:35,0,,,12672256,12.924243,3216176,1.049421,0.7398,2744.399902,2406.642715,,0.640836,,4813.285645,
Sample,02/06/2023 10:35,0,,,12669836,12.951307,3216325,1.04947,0.8735,2743.100098,2405.544042,,0.641614,,4811.087891,
Sample,02/06/2023 10:35,0,,,12668338,12.968061,3215998,1.049363,0.8521,2741.800049,2404.445163,,0.639906,,4808.890137,
Sample,02/06/2023 10:36,0,,,12666869,12.98449,3216239,1.049442,0.3654,2745.300049,2407.403572,,0.641165,,4814.807129,
Sample,02/06/2023 10:36,0,9407637,5.632052,12666843,12.98478,3216054,1.049381,1.8329,2736.100098,2399.627223,,0.640198,,4799.254395,
Sample,02/06/2023 10:36,0,,,12668377,12.967625,3216080,1.049389,0.2948,2733,2397.006834,,0.640334,,4794.013672,
Sample,02/06/2023 10:36,0,,,12667547,12.976907,3215737,1.049277,0.3151,2730.399902,2394.809076,,0.638541,,4789.618164,
