HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,18/07/2023 10:07:31,23,,,12212966,18.090161,3195990,1.042786,1523.000000,6234.600098,5356.769000,,0.533524,,10713.538086,
Sample,18/07/2023 10:07:32,23,,,12213026,18.089479,3195971,1.042780,1523.099976,6242.500000,5363.446470,,0.533421,,10726.892578,
Sample,18/07/2023 10:07:33,23,,,12213080,18.088864,3195914,1.042761,1522.000000,6224.799805,5348.485205,,0.533113,,10696.970703,
Sample,18/07/2023 10:07:34,23,,,12212809,18.091947,3196052,1.042806,1523.699951,6241.299805,5362.431993,,0.533859,,10724.864258,
Sample,18/07/2023 10:07:35,23,,,12212667,18.093563,3195934,1.042768,1521.599976,6246.200195,5366.574097,,0.533221,,10733.148438,
Sample,18/07/2023 10:07:36,23,,,12212543,18.094973,3195964,1.042777,1523.800049,6245.299805,5365.813033,,0.533383,,10731.625977,
Sample,18/07/2023 10:07:37,23,,,12212282,18.097942,3195975,1.042781,1521.000000,6240.100098,5361.417929,,0.533443,,10722.835938,
Sample,18/07/2023 10:07:38,23,,,12212008,18.101060,3196071,1.042813,1523.099976,6247.799805,5367.926183,,0.533962,,10735.852539,
Sample,18/07/2023 10:07:39,23,,,12211873,18.102595,3195904,1.042758,1519.900024,6237.500000,5359.220171,,0.533058,,10718.440430,
Sample,18/07/2023 10:07:40,23,,,12211746,18.104040,3195962,1.042777,1524.300049,6245.100098,5365.644229,,0.533372,,10731.288086,
Sample,18/07/2023 10:07:41,23,9366821,5.407651,12211536,18.106429,3195874,1.042748,1516.900024,6245.100098,5365.644229,,0.532896,,10731.288086,
Sample,18/07/2023 10:07:42,23,,,12211142,18.110912,3195931,1.042767,1524.699951,6252.700195,5372.068286,,0.533205,,10744.136719,
Sample,18/07/2023 10:07:43,23,,,12210885,18.113836,3195945,1.042771,1517.300049,6230.100098,5352.965330,,0.533280,,10705.930664,
Sample,18/07/2023 10:07:44,23,,,12210593,18.117158,3195977,1.042782,1522.800049,6253.100098,5372.406308,,0.533454,,10744.812500,
Sample,18/07/2023 10:07:45,23,,,12210133,18.122392,3195898,1.042756,1519.699951,6246.899902,5367.165531,,0.533026,,10734.331055,
Sample,18/07/2023 10:07:46,23,,,12209656,18.127820,3195854,1.042741,1518.800049,6245.500000,5365.982250,,0.532788,,10731.964844,
Sample,18/07/2023 10:07:47,23,,,12209456,18.130095,3195779,1.042717,1521.599976,6256.100098,5374.942088,,0.532382,,10749.883789,
Sample,18/07/2023 10:07:48,23,,,12209392,18.130823,3195867,1.042746,1517.599976,6229.500000,5352.458092,,0.532858,,10704.916016,
Sample,18/07/2023 10:07:49,23,,,12209108,18.134055,3195798,1.042723,1523.500000,6259.000000,5377.393259,,0.532485,,10754.786133,
Sample,18/07/2023 10:07:50,23,,,12208857,18.136911,3195945,1.042771,1518.500000,6243.799805,5364.545143,,0.533280,,10729.089844,
Sample,18/07/2023 10:07:51,23,,,12208541,18.140507,3195775,1.042715,1521.400024,6246.600098,5366.912119,,0.532360,,10733.824219,
Sample,18/07/2023 10:07:52,23,,,12208340,18.142794,3195757,1.042709,1521.199951,6242.799805,5363.699883,,0.532263,,10727.399414,
Sample,18/07/2023 10:07:53,23,,,12208011,18.146538,3195851,1.042740,1520.699951,6255.299805,5374.265632,,0.532772,,10748.531250,
Sample,18/07/2023 10:07:54,23,,,12207693,18.150157,3195777,1.042716,1520.500000,6242.399902,5363.361862,,0.532371,,10726.723633,
Sample,18/07/2023 10:07:55,23,,,12207470,18.152695,3195915,1.042761,1520.900024,6250.200195,5369.955137,,0.533118,,10739.910156,
Sample,18/07/2023 10:07:56,23,,,12207261,18.155074,3195904,1.042758,1523.599976,6248.000000,5368.095400,,0.533058,,10736.190430,
Sample,18/07/2023 10:07:57,23,,,12206796,18.160366,3195719,1.042697,1519.400024,6245.799805,5366.235663,,0.532057,,10732.471680,
Sample,18/07/2023 10:07:58,23,,,12206497,18.163769,3195840,1.042737,1523.199951,6249.700195,5369.532507,,0.532712,,10739.065430,
Sample,18/07/2023 10:07:59,23,,,12206460,18.164190,3195757,1.042709,1518.099976,6251.500000,5371.053810,,0.532263,,10742.107422,
Sample,18/07/2023 10:08:00,23,,,12206279,18.166250,3195875,1.042748,1525.599976,6249.000000,5368.940660,,0.532901,,10737.880859,
Sample,18/07/2023 10:08:01,23,9367108,5.409229,12206118,18.168082,3195949,1.042773,1519.599976,6251.100098,5370.715788,,0.533302,,10741.431641,
Sample,18/07/2023 10:08:02,23,,,12205701,18.172828,3195723,1.042698,1521.699951,6250.600098,5370.293158,,0.532079,,10740.585938,
Sample,18/07/2023 10:08:03,23,,,12205534,18.174729,3195905,1.042758,1524.599976,6256.899902,5375.618130,,0.533064,,10751.236328,
Sample,18/07/2023 10:08:04,23,,,12205590,18.174092,3195772,1.042714,1517.800049,6237.700195,5359.389388,,0.532344,,10718.778320,
Sample,18/07/2023 10:08:05,23,,,12205547,18.174581,3195879,1.042750,1523.500000,6252.399902,5371.814461,,0.532923,,10743.628906,
Sample,18/07/2023 10:08:06,23,,,12205337,18.176971,3195722,1.042698,1518.699951,6254.600098,5373.674198,,0.532073,,10747.348633,
Sample,18/07/2023 10:08:07,23,,,12205204,18.178485,3195744,1.042705,1520.000000,6258.700195,5377.139846,,0.532192,,10754.279297,
Sample,18/07/2023 10:08:08,23,,,12205109,18.179566,3195826,1.042732,1519.400024,6250.799805,5370.461963,,0.532636,,10740.923828,
Sample,18/07/2023 10:08:09,23,,,12205136,18.179259,3195712,1.042695,1519.400024,6248.299805,5368.348813,,0.532019,,10736.697266,
Sample,18/07/2023 10:08:10,23,,,12205009,18.180705,3195779,1.042717,1519.099976,6249.799805,5369.616703,,0.532382,,10739.233398,
Sample,18/07/2023 10:08:11,23,,,12204768,18.183448,3195785,1.042719,1518.500000,6233.500000,5355.839131,,0.532414,,10711.678711,
Sample,18/07/2023 10:08:12,23,,,12204445,18.187125,3195711,1.042694,1519.900024,6268.399902,5385.338619,,0.532014,,10770.676758,
Sample,18/07/2023 10:08:13,23,,,12204113,18.190904,3195631,1.042668,1518.900024,6247.600098,5367.757378,,0.531580,,10735.514648,
Sample,18/07/2023 10:08:14,23,,,12203974,18.192486,3195724,1.042699,1517.199951,6262.100098,5380.013647,,0.532084,,10760.027344,
Sample,18/07/2023 10:08:15,23,,,12203652,18.196152,3195766,1.042712,1519.099976,6246.899902,5367.165531,,0.532311,,10734.331055,
Sample,18/07/2023 10:08:16,23,,,12203320,18.199931,3195667,1.042680,1518.099976,6262.899902,5380.689690,,0.531775,,10761.378906,
Sample,18/07/2023 10:08:17,23,,,12202992,18.203665,3195761,1.042711,1519.199951,6250.399902,5370.123941,,0.532284,,10740.248047,
Sample,18/07/2023 10:08:18,23,,,12202721,18.206750,3195583,1.042652,1519.000000,6255.399902,5374.350241,,0.531320,,10748.700195,
Sample,18/07/2023 10:08:19,23,,,12202593,18.208207,3195582,1.042652,1519.000000,6252.000000,5371.476439,,0.531315,,10742.953125,
Sample,18/07/2023 10:08:20,23,,,12202391,18.210507,3195778,1.042716,1519.699951,6251.899902,5371.391831,,0.532376,,10742.783203,
Sample,18/07/2023 10:08:21,23,9367373,5.410686,12202121,18.213581,3195612,1.042662,1519.800049,6265.299805,5382.718231,,0.531477,,10765.436523,
Sample,18/07/2023 10:08:22,23,,,12202059,18.214287,3195710,1.042694,1518.900024,6249.200195,5369.109877,,0.532008,,10738.219727,
Sample,18/07/2023 10:08:23,23,,,12202059,18.214287,3195519,1.042631,1518.599976,6261.299805,5379.337192,,0.530974,,10758.674805,
Sample,18/07/2023 10:08:24,23,,,12201864,18.216507,3195724,1.042699,1521.199951,6261.500000,5379.506409,,0.532084,,10759.012695,
Sample,18/07/2023 10:08:25,23,,,12201585,18.219683,3195634,1.042669,1521.599976,6263.100098,5380.858907,,0.531597,,10761.717773,
Sample,18/07/2023 10:08:26,23,,,12201383,18.221983,3195479,1.042618,1516.900024,6255.000000,5374.012219,,0.530757,,10748.024414,
