Channel Setup, Not Averaged, Gain x1, Keep Powered, Interval Multiplier x1,,,,,,,,,,,,
[LOGGER CHANNEL 7],Disabled,,,,,,,,,,,,,,,
Sample,25/04/2023 14:20,23,,,12750210,12.052286,3204956,1.045733,0.1182,3760.399902,3265.426778,,0.581656,,6530.853516,
Sample,25/04/2023 14:20,23,,,12749951,12.055184,3204906,1.045717,0.0819,3675.699951,3193.833305,,0.581389,,6387.666504,
Sample,25/04/2023 14:20,23,,,12749849,12.056325,3205060,1.045767,0.0758,3739.600098,3247.845537,,0.582209,,6495.690918,
Sample,25/04/2023 14:20,23,,,12749696,12.058037,3204980,1.045741,0.1037,3653.399902,3174.983968,,0.581783,,6349.967773,
Sample,25/04/2023 14:20,23,,,12749600,12.059112,3204863,1.045702,0.0877,3686.800049,3203.215773,,0.58116,,6406.431641,
Sample,25/04/2023 14:20,23,,,12749360,12.061797,3205022,1.045755,0.0961,3788.5,3289.178664,,0.582007,,6578.357422,
Sample,25/04/2023 14:20,23,,,12749217,12.063397,3204810,1.045685,0.1049,3582.399902,3114.970515,,0.580878,,6229.940918,
Sample,25/04/2023 14:20,23,,,12749107,12.064628,3204925,1.045723,0.0908,3639.399902,3163.150329,,0.581491,,6326.300781,
Sample,25/04/2023 14:20,23,,,12748838,12.067638,3205053,1.045765,0.1104,3610.199951,3138.468782,,0.582172,,6276.9375,
Sample,25/04/2023 14:20,23,9420948,5.705234,12748747,12.068656,3204833,1.045693,0.0804,3296.899902,2873.648812,,0.581,,5747.297852,
Sample,25/04/2023 14:20,23,,,12748622,12.070054,3204935,1.045726,0.0969,3585.899902,3117.928925,,0.581544,,6235.85791,
Sample,25/04/2023 14:20,23,,,12748418,12.072337,3205012,1.045751,0.0871,3458.300049,3010.073885,,0.581954,,6020.147949,
Sample,25/04/2023 14:20,23,,,12748336,12.073254,3204697,1.045648,0.1011,2964.100098,2592.346481,,0.580276,,5184.692871,
Sample,25/04/2023 14:20,23,,,12748199,12.074787,3204947,1.04573,0.0861,3589.800049,3121.225562,,0.581608,,6242.451172,
Sample,25/04/2023 14:20,23,,,12748173,12.075078,3204794,1.04568,0.1106,3322.899902,2895.62557,,0.580793,,5791.250977,
Sample,25/04/2023 14:20,23,,,12748030,12.076678,3205168,1.045803,0.102,3198.800049,2790.728939,,0.582784,,5581.458008,
Sample,25/04/2023 14:20,23,,,12747580,12.081713,3204834,1.045693,0.0868,3264.300049,2846.093463,,0.581006,,5692.187012,
Sample,25/04/2023 14:20,23,,,12747290,12.084958,3204988,1.045744,0.0813,3109,2714.824558,,0.581826,,5429.648926,
Sample,25/04/2023 14:20,23,,,12747035,12.087811,3204814,1.045686,0.0958,3058.899902,2672.476955,,0.580899,,5344.954102,
Sample,25/04/2023 14:20,23,,,12746742,12.091089,3205029,1.045757,0.0947,3214.800049,2804.253098,,0.582044,,5608.506348,
Sample,25/04/2023 14:20,23,,,12746520,12.093573,3204962,1.045735,0.1094,3037.699951,2654.557486,,0.581688,,5309.114746,
Sample,25/04/2023 14:20,23,,,12746565,12.093069,3204815,1.045687,0.0896,2808.399902,2460.739349,,0.580905,,4921.478516,
Sample,25/04/2023 14:20,23,,,12746435,12.094524,3204942,1.045728,0.1094,2894.600098,2533.600917,,0.581581,,5067.20166,
Sample,25/04/2023 14:20,23,,,12746301,12.096023,3204795,1.04568,0.1118,2934.600098,2567.411314,,0.580798,,5134.822754,
Sample,25/04/2023 14:21,23,,,12746184,12.097332,3204943,1.045729,0.0897,2862.300049,2506.298981,,0.581586,,5012.598145,
Sample,25/04/2023 14:21,23,,,12745924,12.100241,3204883,1.045709,0.0859,2855.699951,2500.720183,,0.581267,,5001.44043,
Sample,25/04/2023 14:21,23,,,12745867,12.100879,3204833,1.045693,0.089,2886.800049,2527.007849,,0.581,,5054.015625,
Sample,25/04/2023 14:21,23,,,12745751,12.102177,3204836,1.045694,0.0732,2832.300049,2480.941184,,0.581016,,4961.882324,
Sample,25/04/2023 14:21,23,,,12745711,12.102624,3204885,1.04571,0.0674,2822.699951,2472.826606,,0.581277,,4945.65332,
Sample,25/04/2023 14:21,23,9420894,5.704938,12745713,12.102602,3204836,1.045694,0.0768,2869.199951,2512.131192,,0.581016,,5024.262207,
Sample,25/04/2023 14:21,23,,,12745540,12.104538,3204791,1.045679,0.0796,2840.899902,2488.210295,,0.580777,,4976.42041,
Sample,25/04/2023 14:21,23,,,12745205,12.108286,3204787,1.045677,0.0699,2811.300049,2463.190726,,0.580755,,4926.381348,
Sample,25/04/2023 14:21,23,,,12744936,12.111296,3204910,1.045718,0.0934,2813.600098,2465.134865,,0.581411,,4930.269531,
